"symbol","entrez","alias"
"A-GAMMA3'E",109951028,"A-GAMMA3'E"
"A-GAMMA3'E",109951028,"A-gamma-e"
"A1BG",1,"A1BG"
"A1BG",1,"A1B1"
"A1BG",1,"ABG"
"A1BG",1,"GAB"
"A1BG",1,"HYST2477"
"A1BG-AS1",503538,"A1BG-AS1"
"A1BG-AS1",503538,"A1BG-AS"
"A1BG-AS1",503538,"A1BGAS"
"A1BG-AS1",503538,"NCRNA00181"
"A1CF",29974,"A1CF"
"A1CF",29974,"ASP6"
"A1CF",29974,"ACF64"
"A1CF",29974,"ACF65"
"A1CF",29974,"APOBEC1CF"
"A2M",2,"A2M"
"A2M",2,"A2MD"
"A2M",2,"CPAMD5"
"A2M",2,"FWP007"
"A2M",2,"S863-7"
"A2M",2,"A2M1"
"A2M-AS1",144571,"A2M-AS1"
"A2ML1",144568,"A2ML1"
"A2ML1",144568,"CPAMD9"
"A2ML1",144568,"OMS1"
"A2ML1",144568,"p170"
"A2ML1-AS1",100874108,"A2ML1-AS1"
"A2ML1-AS2",106478979,"A2ML1-AS2"
"A2MP1",3,"A2MP1"
"A2MP1",3,"A2MP"
"A3GALT2",127550,"A3GALT2"
"A3GALT2",127550,"A3GALT2P"
"A3GALT2",127550,"IGB3S"
"A3GALT2",127550,"IGBS3S"
"A4GALT",53947,"A4GALT"
"A4GALT",53947,"A14GALT"
"A4GALT",53947,"A4GALT1"
"A4GALT",53947,"Gb3S"
"A4GALT",53947,"P(k)"
"A4GALT",53947,"P1PK"
"A4GALT",53947,"PK"
"A4GNT",51146,"A4GNT"
"A4GNT",51146,"alpha4GnT"
"AA06",100506677,"AA06"
"AA06",100506677,"AA02"
"AA06",100506677,"AA04"
"AA06",100506677,"AA05"
"AA1",100034700,"AA1"
"AA2",100034703,"AA2"
"AAA1",100329167,"AAA1"
"AAA1",100329167,"AAA12"
"AAA2",100505390,"AAA2"
"AAA3",100188857,"AAA3"
"AAA4",100859927,"AAA4"
"AAAS",8086,"AAAS"
"AAAS",8086,"AAASb"
"AAAS",8086,"ADRACALA"
"AAAS",8086,"ADRACALIN"
"AAAS",8086,"ALADIN"
"AAAS",8086,"GL003"
"AABT",8212,"AABT"
"AACS",65985,"AACS"
"AACS",65985,"ACSF1"
"AACS",65985,"SUR-5"
"AACSP1",729522,"AACSP1"
"AACSP1",729522,"AACSL"
"AADAC",13,"AADAC"
"AADAC",13,"CES5A1"
"AADAC",13,"DAC1"
"AADACL2",344752,"AADACL2"
"AADACL2-AS1",101928142,"AADACL2-AS1"
"AADACL3",126767,"AADACL3"
"AADACL4",343066,"AADACL4"
"AADACP1",201651,"AADACP1"
"AADAT",51166,"AADAT"
"AADAT",51166,"KATII"
"AADAT",51166,"KYAT2"
"AAGAB",79719,"AAGAB"
"AAGAB",79719,"p343"
"AAGAB",79719,"KPPP1"
"AAGAB",79719,"PPKP1"
"AAGAB",79719,"PPKP1A"
"AAK1",22848,"AAK1"
"AAK1",22848,"AAK11"
"AAMDC",28971,"AAMDC"
"AAMDC",28971,"C11orf67"
"AAMDC",28971,"CK067"
"AAMDC",28971,"PTD015"
"AAMP",14,"AAMP"
"AANAT",15,"AANAT"
"AANAT",15,"DSPS1"
"AANAT",15,"SNAT"
"AAR2",25980,"AAR2"
"AAR2",25980,"C20orf4"
"AAR2",25980,"CGI-23"
"AARD",441376,"AARD"
"AARD",441376,"C8orf85"
"AARS1",16,"AARS1"
"AARS1",16,"AARS"
"AARS1",16,"CMT2N"
"AARS1",16,"DEE29"
"AARS1",16,"EIEE29"
"AARS1P1",106480683,"AARS1P1"
"AARS1P1",106480683,"AARSP1"
"AARS2",57505,"AARS2"
"AARS2",57505,"AARSL"
"AARS2",57505,"COXPD8"
"AARS2",57505,"LKENP"
"AARS2",57505,"MT-ALARS"
"AARS2",57505,"MTALARS"
"AARSD1",80755,"AARSD1"
"AARSD1",80755,"AlaXp"
"AARSD1P1",117981788,"AARSD1P1"
"AASDH",132949,"AASDH"
"AASDH",132949,"LYS22"
"AASDH",132949,"ACSF4"
"AASDH",132949,"NRPS1098"
"AASDH",132949,"NRPS998"
"AASDHPPT",60496,"AASDHPPT"
"AASDHPPT",60496,"AASD-PPT"
"AASDHPPT",60496,"ACPS"
"AASDHPPT",60496,"CGI-80"
"AASDHPPT",60496,"LYS21"
"AASDHPPT",60496,"LYS5"
"AASS",10157,"AASS"
"AASS",10157,"LKR/SDH"
"AASS",10157,"LKRSDH"
"AASS",10157,"LORSDH"
"AAT1",252842,"AAT1"
"AAT1",252842,"AAT13"
"AAT1",252842,"FAA1"
"AAT2",252843,"AAT2"
"AAT2",252843,"FAA2"
"AATBC",284837,"AATBC"
"AATF",26574,"AATF"
"AATF",26574,"CHE12"
"AATF",26574,"BFR2"
"AATF",26574,"CHE-1"
"AATF",26574,"DED"
"AATK",9625,"AATK"
"AATK",9625,"AATYK"
"AATK",9625,"AATYK1"
"AATK",9625,"LMR1"
"AATK",9625,"LMTK1"
"AATK",9625,"PPP1R77"
"AATK",9625,"p35BP"
"AAVS1",17,"AAVS1"
"AAVS1",17,"AAV"
"AAVS1",17,"AAVS11"
"ABALON",103021294,"ABALON"
"ABALON",103021294,"INXS"
"ABAT",18,"ABAT"
"ABAT",18,"GABA-AT"
"ABAT",18,"GABAT"
"ABAT",18,"NPD009"
"ABCA1",19,"ABCA1"
"ABCA1",19,"ABC-1"
"ABCA1",19,"ABC11"
"ABCA1",19,"CERP"
"ABCA1",19,"HDLCQTL13"
"ABCA1",19,"HDLDT1"
"ABCA1",19,"HPALP1"
"ABCA1",19,"TGD"
"ABCA10",10349,"ABCA10"
"ABCA10",10349,"EST698739"
"ABCA11P",79963,"ABCA11P"
"ABCA11P",79963,"ABCA11"
"ABCA11P",79963,"EST1133530"
"ABCA12",26154,"ABCA12"
"ABCA12",26154,"ARCI4A"
"ABCA12",26154,"ARCI4B"
"ABCA12",26154,"ICR2B"
"ABCA12",26154,"LI2"
"ABCA13",154664,"ABCA13"
"ABCA17P",650655,"ABCA17P"
"ABCA17P",650655,"ABCA17"
"ABCA2",20,"ABCA2"
"ABCA2",20,"ABC2"
"ABCA2",20,"IDPOGSA"
"ABCA3",21,"ABCA3"
"ABCA3",21,"ABC-C"
"ABCA3",21,"ABC3"
"ABCA3",21,"EST111653"
"ABCA3",21,"LBM180"
"ABCA3",21,"SMDP3"
"ABCA4",24,"ABCA4"
"ABCA4",24,"ABC10"
"ABCA4",24,"ABCR"
"ABCA4",24,"ARMD2"
"ABCA4",24,"CORD3"
"ABCA4",24,"FFM"
"ABCA4",24,"RMP1"
"ABCA4",24,"RP19"
"ABCA4",24,"STGD"
"ABCA4",24,"STGD1"
"ABCA5",23461,"ABCA5"
"ABCA5",23461,"ABC13"
"ABCA5",23461,"EST90625"
"ABCA5",23461,"HTC3"
"ABCA6",23460,"ABCA6"
"ABCA6",23460,"EST155051"
"ABCA7",10347,"ABCA7"
"ABCA7",10347,"ABCA-SSN"
"ABCA7",10347,"ABCX"
"ABCA7",10347,"AD91"
"ABCA8",10351,"ABCA8"
"ABCA9",10350,"ABCA9"
"ABCA9",10350,"EST640918"
"ABCA9-AS1",104355297,"ABCA9-AS1"
"ABCB1",5243,"ABCB1"
"ABCB1",5243,"ABC20"
"ABCB1",5243,"CD243"
"ABCB1",5243,"CLCS"
"ABCB1",5243,"GP170"
"ABCB1",5243,"MDR11"
"ABCB1",5243,"P-GP"
"ABCB1",5243,"PGY1"
"ABCB1",5243,"p-170"
"ABCB10",23456,"ABCB10"
"ABCB10",23456,"EST20237"
"ABCB10",23456,"M-ABC21"
"ABCB10",23456,"MTABC2"
"ABCB10P1",56476,"ABCB10P1"
"ABCB10P1",56476,"M-ABC22"
"ABCB10P1",56476,"ABCB10P"
"ABCB10P1",56476,"ABCB10P2"
"ABCB10P1",56476,"MABC2"
"ABCB10P3",728248,"ABCB10P3"
"ABCB10P4",100132289,"ABCB10P4"
"ABCB11",8647,"ABCB11"
"ABCB11",8647,"ABC16"
"ABCB11",8647,"BRIC2"
"ABCB11",8647,"BSEP"
"ABCB11",8647,"PFIC-2"
"ABCB11",8647,"PFIC2"
"ABCB11",8647,"PGY4"
"ABCB11",8647,"SPGP"
"ABCB4",5244,"ABCB4"
"ABCB4",5244,"ABC21"
"ABCB4",5244,"GBD1"
"ABCB4",5244,"ICP3"
"ABCB4",5244,"MDR2"
"ABCB4",5244,"MDR2/3"
"ABCB4",5244,"MDR3"
"ABCB4",5244,"PFIC-3"
"ABCB4",5244,"PGY3"
"ABCB5",340273,"ABCB5"
"ABCB5",340273,"ABCB5alpha"
"ABCB5",340273,"ABCB5beta"
"ABCB5",340273,"EST422562"
"ABCB6",10058,"ABCB6"
"ABCB6",10058,"LAN2"
"ABCB6",10058,"ABC"
"ABCB6",10058,"MTABC3"
"ABCB6",10058,"umat"
"ABCB7",22,"ABCB7"
"ABCB7",22,"ABC7"
"ABCB7",22,"ASAT"
"ABCB7",22,"Atm1p"
"ABCB7",22,"EST140535"
"ABCB8",11194,"ABCB8"
"ABCB8",11194,"EST328128"
"ABCB8",11194,"M-ABC1"
"ABCB8",11194,"MABC1"
"ABCB8",11194,"MITOSUR"
"ABCB9",23457,"ABCB9"
"ABCB9",23457,"EST122234"
"ABCB9",23457,"TAPL"
"ABCC1",4363,"ABCC1"
"ABCC1",4363,"MRP12"
"ABCC1",4363,"ABC29"
"ABCC1",4363,"ABCC"
"ABCC1",4363,"DFNA77"
"ABCC1",4363,"GS-X"
"ABCC1",4363,"MRP1"
"ABCC10",89845,"ABCC10"
"ABCC10",89845,"MRP72"
"ABCC10",89845,"EST182763"
"ABCC10",89845,"SIMRP7"
"ABCC11",85320,"ABCC11"
"ABCC11",85320,"MRP83"
"ABCC11",85320,"EWWD"
"ABCC11",85320,"WW"
"ABCC12",94160,"ABCC12"
"ABCC12",94160,"MRP9"
"ABCC13",150000,"ABCC13"
"ABCC13",150000,"ABCC13P"
"ABCC13",150000,"C21orf73"
"ABCC13",150000,"PRED6"
"ABCC2",1244,"ABCC2"
"ABCC2",1244,"ABC30"
"ABCC2",1244,"CMOAT"
"ABCC2",1244,"DJS"
"ABCC2",1244,"MRP21"
"ABCC2",1244,"cMRP"
"ABCC3",8714,"ABCC3"
"ABCC3",8714,"ABC31"
"ABCC3",8714,"EST90757"
"ABCC3",8714,"MOAT-D"
"ABCC3",8714,"cMOAT2"
"ABCC4",10257,"ABCC4"
"ABCC4",10257,"MOAT-B"
"ABCC4",10257,"MOATB"
"ABCC4",10257,"MRP4"
"ABCC5",10057,"ABCC5"
"ABCC5",10057,"ABC33"
"ABCC5",10057,"EST277145"
"ABCC5",10057,"MOAT-C"
"ABCC5",10057,"MOATC"
"ABCC5",10057,"MRP5"
"ABCC5",10057,"pABC11"
"ABCC5-AS1",100873982,"ABCC5-AS1"
"ABCC6",368,"ABCC6"
"ABCC6",368,"ABC34"
"ABCC6",368,"ARA1"
"ABCC6",368,"EST349056"
"ABCC6",368,"GACI2"
"ABCC6",368,"MLP11"
"ABCC6",368,"MOAT-E"
"ABCC6",368,"MOATE"
"ABCC6",368,"MRP61"
"ABCC6",368,"PXE"
"ABCC6",368,"PXE1"
"ABCC6",368,"URG7"
"ABCC6P1",653190,"ABCC6P1"
"ABCC6P2",730013,"ABCC6P2"
"ABCC8",6833,"ABCC8"
"ABCC8",6833,"PHHI2"
"ABCC8",6833,"MRP82"
"ABCC8",6833,"ABC36"
"ABCC8",6833,"HHF1"
"ABCC8",6833,"HI1"
"ABCC8",6833,"HRINS"
"ABCC8",6833,"PNDM3"
"ABCC8",6833,"SUR"
"ABCC8",6833,"SUR1"
"ABCC8",6833,"SUR1delta2"
"ABCC8",6833,"TNDM2"
"ABCC9",10060,"ABCC9"
"ABCC9",10060,"SUR22"
"ABCC9",10060,"ABC37"
"ABCC9",10060,"CANTU"
"ABCC9",10060,"CMD1O"
"ABCD1",215,"ABCD1"
"ABCD1",215,"ABC42"
"ABCD1",215,"ALD"
"ABCD1",215,"ALDP"
"ABCD1P1",23785,"ABCD1P1"
"ABCD1P2",26983,"ABCD1P2"
"ABCD1P2",26983,"bA453N3.6"
"ABCD1P3",26982,"ABCD1P3"
"ABCD1P4",26957,"ABCD1P4"
"ABCD1P4",26957,"ALD22Q11"
"ABCD1P5",642762,"ABCD1P5"
"ABCD2",225,"ABCD2"
"ABCD2",225,"ABC39"
"ABCD2",225,"ALDL1"
"ABCD2",225,"ALDR"
"ABCD2",225,"ALDRP1"
"ABCD2",225,"hALDR"
"ABCD3",5825,"ABCD3"
"ABCD3",5825,"PXMP12"
"ABCD3",5825,"ABC43"
"ABCD3",5825,"CBAS5"
"ABCD3",5825,"PMP70"
"ABCD4",5826,"ABCD4"
"ABCD4",5826,"ABC41"
"ABCD4",5826,"EST352188"
"ABCD4",5826,"MAHCJ"
"ABCD4",5826,"P70R"
"ABCD4",5826,"P79R"
"ABCD4",5826,"PMP69"
"ABCD4",5826,"PXMP1L"
"ABCE1",6059,"ABCE1"
"ABCE1",6059,"ABC38"
"ABCE1",6059,"OABP"
"ABCE1",6059,"RLI"
"ABCE1",6059,"RLI1"
"ABCE1",6059,"RNASEL1"
"ABCE1",6059,"RNASELI"
"ABCE1",6059,"RNS4I"
"ABCF1",23,"ABCF1"
"ABCF1",23,"ABC27"
"ABCF1",23,"ABC50"
"ABCF1-DT",107986587,"ABCF1-DT"
"ABCF2",10061,"ABCF2"
"ABCF2",10061,"ABC28"
"ABCF2",10061,"EST133090"
"ABCF2",10061,"HUSSY-18"
"ABCF2",10061,"HUSSY18"
"ABCF2-H2BE1",114483834,"ABCF2-H2BE1"
"ABCF2P1",344653,"ABCF2P1"
"ABCF2P2",100422059,"ABCF2P2"
"ABCF3",55324,"ABCF3"
"ABCF3",55324,"EST201864"
"ABCG1",9619,"ABCG1"
"ABCG1",9619,"ABC8"
"ABCG1",9619,"WHITE1"
"ABCG2",9429,"ABCG2"
"ABCG2",9429,"MRX2"
"ABCG2",9429,"BCRP12"
"ABCG2",9429,"ABC15"
"ABCG2",9429,"ABCP"
"ABCG2",9429,"BCRP"
"ABCG2",9429,"BMDP"
"ABCG2",9429,"CD338"
"ABCG2",9429,"CDw338"
"ABCG2",9429,"EST157481"
"ABCG2",9429,"GOUT1"
"ABCG2",9429,"MXR"
"ABCG2",9429,"MXR-1"
"ABCG2",9429,"MXR1"
"ABCG2",9429,"UAQTL1"
"ABCG4",64137,"ABCG4"
"ABCG4",64137,"WHITE2"
"ABCG5",64240,"ABCG5"
"ABCG8",64241,"ABCG8"
"ABCG8",64241,"GBD4"
"ABHD1",84696,"ABHD1"
"ABHD1",84696,"LABH1"
"ABHD10",55347,"ABHD10"
"ABHD11",83451,"ABHD11"
"ABHD11",83451,"PP1226"
"ABHD11",83451,"WBSCR21"
"ABHD11-AS1",171022,"ABHD11-AS1"
"ABHD11-AS1",171022,"LINC00035"
"ABHD11-AS1",171022,"NCRNA00035"
"ABHD11-AS1",171022,"WBSCR26"
"ABHD12",26090,"ABHD12"
"ABHD12",26090,"ABHD12A"
"ABHD12",26090,"BEM46L2"
"ABHD12",26090,"C20orf22"
"ABHD12",26090,"PHARC"
"ABHD12",26090,"dJ965G21.2"
"ABHD12",26090,"hABHD12"
"ABHD12B",145447,"ABHD12B"
"ABHD12B",145447,"BEM46L3"
"ABHD12B",145447,"C14orf29"
"ABHD12B",145447,"c14_5314"
"ABHD13",84945,"ABHD13"
"ABHD13",84945,"BEM46L1"
"ABHD13",84945,"C13orf6"
"ABHD13",84945,"bA153I24.2"
"ABHD14A",25864,"ABHD14A"
"ABHD14A",25864,"DORZ1"
"ABHD14A-ACY1",100526760,"ABHD14A-ACY1"
"ABHD14B",84836,"ABHD14B"
"ABHD14B",84836,"HEL-S-299"
"ABHD15",116236,"ABHD15"
"ABHD15-AS1",104355133,"ABHD15-AS1"
"ABHD15-AS1",104355133,"linc-TP53I13"
"ABHD15-AS1",104355133,"lnc-TP53I13"
"ABHD16A",7920,"ABHD16A"
"ABHD16A",7920,"BAT5"
"ABHD16A",7920,"D6S82E"
"ABHD16A",7920,"NG26"
"ABHD16A",7920,"PP199"
"ABHD16A",7920,"hBAT5"
"ABHD16B",140701,"ABHD16B"
"ABHD16B",140701,"C20orf135"
"ABHD16B",140701,"dJ591C20.1"
"ABHD17A",81926,"ABHD17A"
"ABHD17A",81926,"C19orf27"
"ABHD17A",81926,"FAM108A1"
"ABHD17AP1",728917,"ABHD17AP1"
"ABHD17AP1",728917,"ABHD17AP2"
"ABHD17AP1",728917,"C1orf47"
"ABHD17AP1",728917,"FAM108A11P"
"ABHD17AP1",728917,"FAM108A2"
"ABHD17AP1",728917,"FAM108A3"
"ABHD17AP1",728917,"FAM108A3P"
"ABHD17AP3",648359,"ABHD17AP3"
"ABHD17AP3",648359,"FAM108A4"
"ABHD17AP3",648359,"FAM108A4P"
"ABHD17AP4",729495,"ABHD17AP4"
"ABHD17AP4",729495,"FAM108A5"
"ABHD17AP4",729495,"FAM108A5P"
"ABHD17AP5",91219,"ABHD17AP5"
"ABHD17AP5",91219,"FAM108A6"
"ABHD17AP5",91219,"FAM108A6P"
"ABHD17AP6",644988,"ABHD17AP6"
"ABHD17AP6",644988,"FAM108A7P"
"ABHD17AP7",100133212,"ABHD17AP7"
"ABHD17AP7",100133212,"FAM108A8P"
"ABHD17AP8",647144,"ABHD17AP8"
"ABHD17AP8",647144,"FAM108A9P"
"ABHD17AP9",100132251,"ABHD17AP9"
"ABHD17AP9",100132251,"FAM108A10P"
"ABHD17B",51104,"ABHD17B"
"ABHD17B",51104,"C9orf77"
"ABHD17B",51104,"CGI-67"
"ABHD17B",51104,"FAM108B1"
"ABHD17C",58489,"ABHD17C"
"ABHD17C",58489,"FAM108C1"
"ABHD18",80167,"ABHD18"
"ABHD18",80167,"C4orf29"
"ABHD2",11057,"ABHD2"
"ABHD2",11057,"HS1-2"
"ABHD2",11057,"LABH2"
"ABHD2",11057,"PHPS1-2"
"ABHD3",171586,"ABHD3"
"ABHD3",171586,"LABH3"
"ABHD4",63874,"ABHD4"
"ABHD4",63874,"ABH42"
"ABHD5",51099,"ABHD5"
"ABHD5",51099,"CGI58"
"ABHD5",51099,"IECN2"
"ABHD5",51099,"NCIE2"
"ABHD6",57406,"ABHD6"
"ABHD8",79575,"ABHD8"
"ABI1",10006,"ABI1"
"ABI1",10006,"ABI-1"
"ABI1",10006,"ABLBP4"
"ABI1",10006,"E3B1"
"ABI1",10006,"NAP1BP"
"ABI1",10006,"SSH3BP"
"ABI1",10006,"SSH3BP1"
"ABI1P1",326268,"ABI1P1"
"ABI1P1",326268,"ABI1P"
"ABI1P1",326268,"SSH3BP1P"
"ABI2",10152,"ABI2"
"ABI2",10152,"AIP15"
"ABI2",10152,"AIP-12"
"ABI2",10152,"ABI-2"
"ABI2",10152,"ABI2B"
"ABI2",10152,"AblBP3"
"ABI2",10152,"SSH3BP2"
"ABI2",10152,"argBP1"
"ABI2",10152,"argBPIA"
"ABI2",10152,"argBPIB"
"ABI3",51225,"ABI3"
"ABI3",51225,"NESH"
"ABI3",51225,"SSH3BP3"
"ABI3BP",25890,"ABI3BP"
"ABI3BP",25890,"NESHBP"
"ABI3BP",25890,"TARSH"
"ABITRAM",54942,"ABITRAM"
"ABITRAM",54942,"C9orf6"
"ABITRAM",54942,"CG-8"
"ABITRAM",54942,"FAM206A"
"ABITRAM",54942,"Simiate"
"ABITRAMP1",390403,"ABITRAMP1"
"ABITRAMP1",390403,"FAM206BP"
"ABL1",25,"ABL1"
"ABL1",25,"BCR-ABL"
"ABL1",25,"CHDSKM"
"ABL1",25,"JTK7"
"ABL1",25,"bcr/abl"
"ABL1",25,"c-ABL"
"ABL1",25,"c-ABL1"
"ABL1",25,"p1501"
"ABL1",25,"v-abl"
"ABL2",27,"ABL2"
"ABL2",27,"ABLL"
"ABLIM1",3983,"ABLIM1"
"ABLIM1",3983,"ABLIM"
"ABLIM1",3983,"LIMAB1"
"ABLIM1",3983,"LIMATIN"
"ABLIM1",3983,"abLIM-1"
"ABLIM2",84448,"ABLIM2"
"ABLIM3",22885,"ABLIM3"
"ABLIM3",22885,"HMFN1661"
"ABO",28,"ABO"
"ABO",28,"A3GALNT1"
"ABO",28,"A3GALT1"
"ABO",28,"GTB1"
"ABO",28,"NAGAT"
"ABR",29,"ABR"
"ABR",29,"MDB"
"ABRA",137735,"ABRA"
"ABRA",137735,"STARS"
"ABRACL",58527,"ABRACL"
"ABRACL",58527,"C6orf115"
"ABRACL",58527,"Costars"
"ABRACL",58527,"HSPC280"
"ABRACL",58527,"PRO2013"
"ABRAXAS1",84142,"ABRAXAS1"
"ABRAXAS1",84142,"ABRA1"
"ABRAXAS1",84142,"CCDC98"
"ABRAXAS1",84142,"FAM175A"
"ABRAXAS2",23172,"ABRAXAS2"
"ABRAXAS2",23172,"ABRO1"
"ABRAXAS2",23172,"FAM175B"
"ABRAXAS2",23172,"KIAA0157"
"ABT1",29777,"ABT1"
"ABT1",29777,"Esf2"
"ABT1",29777,"hABT1"
"ABT1P1",100420695,"ABT1P1"
"ABTB1",80325,"ABTB1"
"ABTB1",80325,"BPOZ"
"ABTB1",80325,"BTB3"
"ABTB1",80325,"BTBD21"
"ABTB1",80325,"EF1ABP"
"ABTB1",80325,"PP2259"
"ABTB2",25841,"ABTB2"
"ABTB2",25841,"ABTB2A"
"ABTB2",25841,"BTBD22"
"ACAA1",30,"ACAA1"
"ACAA1",30,"ACAA"
"ACAA1",30,"PTHIO"
"ACAA1",30,"THIO"
"ACAA2",10449,"ACAA2"
"ACAA2",10449,"DSAEC"
"ACACA",31,"ACACA"
"ACACA",31,"ACAC"
"ACACA",31,"ACACAD"
"ACACA",31,"ACC1"
"ACACA",31,"ACC11"
"ACACA",31,"ACCA1"
"ACACB",32,"ACACB"
"ACACB",32,"ACC-beta"
"ACACB",32,"ACC21"
"ACACB",32,"ACCB"
"ACACB",32,"HACC275"
"ACAD10",80724,"ACAD10"
"ACAD11",84129,"ACAD11"
"ACAD11",84129,"ACAD-11"
"ACAD8",27034,"ACAD8"
"ACAD8",27034,"ACAD-8"
"ACAD8",27034,"ARC42"
"ACAD8",27034,"IBDH"
"ACAD9",28976,"ACAD9"
"ACAD9",28976,"MC1DN20"
"ACAD9",28976,"NPD002"
"ACADL",33,"ACADL"
"ACADL",33,"ACAD4"
"ACADL",33,"LCAD1"
"ACADM",34,"ACADM"
"ACADM",34,"ACAD1"
"ACADM",34,"MCAD1"
"ACADM",34,"MCADH"
"ACADS",35,"ACADS"
"ACADS",35,"ACAD3"
"ACADS",35,"SCAD"
"ACADSB",36,"ACADSB"
"ACADSB",36,"2-MEBCAD"
"ACADSB",36,"ACAD7"
"ACADSB",36,"SBCAD"
"ACADVL",37,"ACADVL"
"ACADVL",37,"ACAD6"
"ACADVL",37,"LCACD"
"ACADVL",37,"VLCAD"
"ACAN",176,"ACAN"
"ACAN",176,"AGC11"
"ACAN",176,"AGCAN"
"ACAN",176,"CSPG1"
"ACAN",176,"CSPGCP"
"ACAN",176,"MSK161"
"ACAN",176,"SEDK"
"ACAN",176,"SSOAOD"
"ACAP1",9744,"ACAP1"
"ACAP1",9744,"CENTB1"
"ACAP2",23527,"ACAP2"
"ACAP2",23527,"CENTB2"
"ACAP2",23527,"CNT-B2"
"ACAP2-IT1",100874306,"ACAP2-IT1"
"ACAP3",116983,"ACAP3"
"ACAP3",116983,"CENTB5"
"ACAT1",38,"ACAT1"
"ACAT1",38,"MAT1"
"ACAT1",38,"T21"
"ACAT1",38,"THIL"
"ACAT1",38,"ACAT11"
"ACAT2",39,"ACAT2"
"ACAT2",39,"ACAT21"
"ACBD3",64746,"ACBD3"
"ACBD3",64746,"GCP60"
"ACBD3",64746,"GOCAP1"
"ACBD3",64746,"GOLPH1"
"ACBD3-AS1",107985353,"ACBD3-AS1"
"ACBD4",79777,"ACBD4"
"ACBD4",79777,"HMFT0700"
"ACBD5",91452,"ACBD5"
"ACBD5",91452,"RDLKD"
"ACBD6",84320,"ACBD6"
"ACBD7",414149,"ACBD7"
"ACBD7",414149,"bA455B2.2"
"ACBD7-DCLRE1CP1",108949267,"ACBD7-DCLRE1CP1"
"ACCS",84680,"ACCS"
"ACCS",84680,"ACS3"
"ACCS",84680,"PHACS"
"ACCSL",390110,"ACCSL"
"ACD",65057,"ACD"
"ACD",65057,"TPP12"
"ACD",65057,"PIP12"
"ACD",65057,"PTOP"
"ACD",65057,"TINT1"
"ACE",1636,"ACE"
"ACE",1636,"ACE1"
"ACE",1636,"CD143"
"ACE",1636,"DCP"
"ACE",1636,"DCP11"
"ACE2",59272,"ACE2"
"ACE2",59272,"ACEH"
"ACE3P",100129123,"ACE3P"
"ACE3P",100129123,"ACE3"
"ACER1",125981,"ACER1"
"ACER1",125981,"ALKCDase1"
"ACER1",125981,"ASAH3"
"ACER2",340485,"ACER2"
"ACER2",340485,"ALKCDase2"
"ACER2",340485,"ASAH3L"
"ACER2P1",645978,"ACER2P1"
"ACER3",55331,"ACER3"
"ACER3",55331,"APHC"
"ACER3",55331,"PHCA"
"ACER3",55331,"PLDECO"
"ACF",387569,"ACF"
"ACF",387569,"ACF2"
"ACHE",43,"ACHE"
"ACHE",43,"ACEE"
"ACHE",43,"ARACHE"
"ACHE",43,"N-ACHE"
"ACHE",43,"YT"
"ACIN1",22985,"ACIN1"
"ACIN1",22985,"ACN2"
"ACIN1",22985,"ACINUS"
"ACIN1",22985,"fSAP152"
"ACKR1",2532,"ACKR1"
"ACKR1",2532,"CCBP1"
"ACKR1",2532,"CD234"
"ACKR1",2532,"DARC"
"ACKR1",2532,"DARC/ACKR1"
"ACKR1",2532,"Dfy"
"ACKR1",2532,"FY1"
"ACKR1",2532,"GpFy"
"ACKR1",2532,"WBCQ1"
"ACKR2",1238,"ACKR2"
"ACKR2",1238,"CCBP21"
"ACKR2",1238,"CCR101"
"ACKR2",1238,"CCR91"
"ACKR2",1238,"CMKBR9"
"ACKR2",1238,"D6"
"ACKR2",1238,"hD6"
"ACKR3",57007,"ACKR3"
"ACKR3",57007,"RDC-12"
"ACKR3",57007,"RDC12"
"ACKR3",57007,"CMKOR1"
"ACKR3",57007,"CXC-R7"
"ACKR3",57007,"CXCR-7"
"ACKR3",57007,"CXCR7"
"ACKR3",57007,"GPR159"
"ACKR4",51554,"ACKR4"
"ACKR4",51554,"CCBP22"
"ACKR4",51554,"CCR103"
"ACKR4",51554,"CCRL12"
"ACKR4",51554,"CC-CKR-11"
"ACKR4",51554,"CCR-11"
"ACKR4",51554,"CCR11"
"ACKR4",51554,"CCX CKR"
"ACKR4",51554,"CCX-CKR"
"ACKR4",51554,"PPR11"
"ACKR4",51554,"VSHK1"
"ACKR4P1",285737,"ACKR4P1"
"ACKR4P1",285737,"CCRL1P"
"ACKR4P1",285737,"CCRL1P1"
"ACKR4P1",285737,"dJ509I19.4"
"ACLS",46,"ACLS"
"ACLS",46,"ACLS1"
"ACLY",47,"ACLY"
"ACLY",47,"ACL"
"ACLY",47,"ATPCL"
"ACLY",47,"CLATP"
"ACMSD",130013,"ACMSD"
"ACNATP",347275,"ACNATP"
"ACNATP",347275,"BAATP1"
"ACO1",48,"ACO1"
"ACO1",48,"ACONS"
"ACO1",48,"HEL60"
"ACO1",48,"IREB1"
"ACO1",48,"IREBP"
"ACO1",48,"IREBP1"
"ACO1",48,"IRP1"
"ACO2",50,"ACO2"
"ACO2",50,"ACONM"
"ACO2",50,"HEL-S-2841"
"ACO2",50,"ICRD"
"ACO2",50,"OCA81"
"ACO2",50,"OPA9"
"ACOD1",730249,"ACOD1"
"ACOD1",730249,"CAD3"
"ACOD1",730249,"IRG1"
"ACOT1",641371,"ACOT1"
"ACOT1",641371,"ACH2"
